TITLE,Ngb_ferric_NaP_pH6.0_pos_1_LCJG_020226
DATA TYPE,
ORIGIN,JASCO
OWNER,
DATE,26/02/02
TIME,11:14:54
SPECTROMETER/DATA SYSTEM,
LOCALE,1033
RESOLUTION,
DELTAX,-0.1
XUNITS,NANOMETERS
YUNITS,CD [mdeg]
Y2UNITS,HT [V]
FIRSTX,  700.0000
LASTX,  200.0000
NPOINTS,    5001
FIRSTY,     1.82408
MAXY,   107.53758
MINY,  -171.80385
XYDATA
636.2000,2.11526,332.795
636.1000,2.18542,332.772
636.0000,2.13332,332.751
635.9000,2.11363,332.722
635.8000,2.11417,332.712
635.7000,1.90202,332.69
635.6000,1.89138,332.664
635.5000,1.73542,332.648
635.4000,1.78241,332.614
635.3000,1.87741,332.574
635.2000,1.81777,332.525
635.1000,1.90868,332.493
635.0000,1.85252,332.454
634.9000,1.90685,332.441
634.8000,1.92091,332.411
634.7000,1.97256,332.389
634.6000,1.89127,332.358
634.5000,1.93628,332.316
634.4000,1.89129,332.301
634.3000,1.86086,332.282
634.2000,1.97181,332.244
634.1000,1.94843,332.203
634.0000,1.97744,332.187
633.9000,2.02159,332.176
633.8000,2.01203,332.157
633.7000,2.03433,332.123
633.6000,1.95539,332.082
633.5000,1.95016,332.055
633.4000,1.97641,332.016
633.3000,1.99752,331.992
633.2000,2.06788,331.96
633.1000,2.01364,331.937
633.0000,2.01732,331.919
632.9000,1.91551,331.875
632.8000,1.8422,331.83
632.7000,1.92534,331.801
632.6000,1.93204,331.767
632.5000,1.87473,331.74
632.4000,1.86723,331.722
632.3000,1.97514,331.681
632.2000,1.92948,331.652
632.1000,1.86336,331.637
632.0000,1.87636,331.623
631.9000,1.8823,331.615
631.8000,1.84929,331.6
631.7000,1.77593,331.565
631.6000,1.75481,331.543
631.5000,1.74682,331.512
631.4000,1.74925,331.491
631.3000,1.75661,331.483
631.2000,1.81012,331.464
631.1000,1.86397,331.443
631.0000,1.7663,331.434
630.9000,1.79276,331.426
630.8000,1.74341,331.417
630.7000,1.71743,331.389
630.6000,1.64774,331.364
630.5000,1.69796,331.361
630.4000,1.6606,331.338
630.3000,1.7117,331.326
630.2000,1.67822,331.311
630.1000,1.58981,331.311
630.0000,1.64661,331.29
629.9000,1.8009,331.277
